Tsunami,Latitude,Longitude,Depth,Deaths,Missing,Injuries,Damage,Houses Destroyed,Houses Damaged
1.0,409.55799999999994,-47.60999999999996,223.0,202.0,0.0,2423.0,62000068.5,7090.0,2796.0
1.0,382.32,47.596,143.0,121.0,0.0,261.0,48500052.354,0.0,3.0
1.0,772.748,275.159,381.0,2143.0,0.0,21884.0,168500669.0,84064.0,1810.0
1.0,-53.322,-144.098,63.0,2402.0,0.0,17000.0,28030000.0,0.0,500004.0
1.0,52.755,160.05700000000004,22.0,50.0,0.0,0.0,0.0,0.0,0.0
1.0,61.017,-147.648,33.0,65.0,0.0,0.0,27500284.0,1000.0,0.0
1.0,-38.143,-73.407,33.0,7000.0,0.0,8000.0,27501000.0,63622.0,0.0
